                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.0993,                0.94855,                 1.2518,                0.87498,                0.84234,                0.89586,                0.63424,                 1.0522,                0.62487,                 1.1676,              0.0008515,              0.0008515,              0.0008515
                     47,                  1.099,                0.94607,                 1.2515,                0.87691,                 0.8409,                0.89608,                0.63473,                 1.0514,                0.62378,                 1.1672,              0.0008482,              0.0008482,              0.0008482
                     48,                 1.0935,                0.94705,                 1.2503,                0.87363,                 0.8433,                 0.8965,                0.63491,                 1.0509,                0.62241,                 1.1667,              0.0008449,              0.0008449,              0.0008449
                     49,                 1.0951,                0.93907,                 1.2495,                0.87306,                0.84443,                0.89653,                0.63548,                 1.0502,                  0.621,                 1.1664,              0.0008416,              0.0008416,              0.0008416
                     50,                 1.0917,                0.93851,                 1.2461,                0.87331,                0.84479,                0.89635,                0.63575,                 1.0496,                0.61999,                 1.1659,              0.0008383,              0.0008383,              0.0008383
                     51,                 1.0963,                0.93835,                 1.2489,                0.87368,                0.84527,                0.89677,                0.63609,                 1.0491,                0.61851,                 1.1653,               0.000835,               0.000835,               0.000835
                     52,                 1.0952,                0.93939,                 1.2508,                  0.873,                0.84698,                0.89689,                0.63621,                 1.0494,                0.61721,                 1.1656,              0.0008317,              0.0008317,              0.0008317
                     53,                 1.0934,                0.93599,                 1.2478,                 0.8733,                 0.8484,                0.89719,                0.63636,                 1.0496,                0.61626,                 1.1657,              0.0008284,              0.0008284,              0.0008284
                     54,                 1.0912,                0.92924,                 1.2442,                0.87268,                0.85002,                 0.8976,                0.63647,                 1.0488,                 0.6151,                 1.1649,              0.0008251,              0.0008251,              0.0008251
                     55,                 1.0893,                 0.9291,                 1.2448,                0.87012,                 0.8519,                0.89766,                0.63651,                 1.0487,                0.61438,                 1.1648,              0.0008218,              0.0008218,              0.0008218
                     56,                 1.0903,                0.92813,                 1.2442,                0.87109,                0.85031,                0.89781,                0.63693,                 1.0485,                0.61331,                 1.1644,              0.0008185,              0.0008185,              0.0008185
                     57,                   1.09,                0.92719,                 1.2417,                0.87263,                0.84946,                0.89798,                0.63714,                 1.0482,                0.61296,                  1.164,              0.0008152,              0.0008152,              0.0008152
                     58,                 1.0888,                0.92712,                  1.243,                0.87189,                0.85096,                0.89807,                0.63758,                 1.0477,                0.61223,                 1.1636,              0.0008119,              0.0008119,              0.0008119
                     59,                 1.0894,                0.92638,                 1.2421,                0.87208,                0.85119,                0.89837,                0.63799,                 1.0475,                0.61148,                 1.1632,              0.0008086,              0.0008086,              0.0008086
                     60,                 1.0876,                0.92116,                 1.2417,                0.87229,                0.85114,                0.89858,                 0.6382,                 1.0468,                0.61039,                 1.1626,              0.0008053,              0.0008053,              0.0008053
                     61,                 1.0923,                0.92543,                 1.2463,                0.87393,                0.84995,                0.89859,                0.63852,                 1.0463,                0.60957,                 1.1624,               0.000802,               0.000802,               0.000802
                     62,                 1.0866,                0.92269,                 1.2411,                0.87495,                0.84994,                0.89887,                0.63909,                 1.0462,                0.60868,                 1.1619,              0.0007987,              0.0007987,              0.0007987
                     63,                 1.0882,                0.92328,                 1.2449,                0.87566,                0.84955,                0.89876,                0.63881,                 1.0461,                 0.6086,                 1.1618,              0.0007954,              0.0007954,              0.0007954
                     64,                  1.086,                0.92074,                 1.2429,                0.87539,                0.85009,                0.89899,                0.63937,                 1.0462,                0.60864,                 1.1619,              0.0007921,              0.0007921,              0.0007921
                     65,                 1.0887,                0.91867,                 1.2452,                0.87474,                0.85009,                 0.8987,                0.63964,                 1.0455,                0.60755,                 1.1616,              0.0007888,              0.0007888,              0.0007888
                     66,                 1.0854,                 0.9148,                 1.2438,                0.87434,                0.85212,                0.89927,                0.63974,                 1.0453,                0.60669,                 1.1613,              0.0007855,              0.0007855,              0.0007855
                     67,                 1.0851,                0.91773,                 1.2442,                0.87317,                0.85314,                0.89949,                0.64029,                 1.0448,                0.60554,                 1.1613,              0.0007822,              0.0007822,              0.0007822
                     68,                 1.0824,                0.91626,                 1.2443,                0.87404,                0.85366,                0.89999,                0.64036,                 1.0446,                0.60467,                 1.1612,              0.0007789,              0.0007789,              0.0007789
                     69,                  1.081,                0.91377,                 1.2417,                0.87469,                0.85272,                0.89997,                0.64048,                 1.0441,                0.60466,                  1.161,              0.0007756,              0.0007756,              0.0007756
                     70,                 1.0837,                0.90993,                 1.2425,                0.87441,                0.85314,                0.90028,                0.64052,                 1.0437,                0.60406,                  1.161,              0.0007723,              0.0007723,              0.0007723
                     71,                 1.0833,                0.91064,                 1.2429,                0.87436,                0.85335,                0.90032,                0.64104,                 1.0435,                0.60371,                 1.1609,               0.000769,               0.000769,               0.000769
                     72,                 1.0839,                 0.9127,                 1.2447,                0.87445,                0.85383,                0.90053,                0.64134,                 1.0433,                0.60366,                  1.161,              0.0007657,              0.0007657,              0.0007657
                     73,                 1.0839,                0.90957,                 1.2422,                 0.8739,                0.85501,                0.90095,                0.64144,                 1.0439,                0.60311,                 1.1613,              0.0007624,              0.0007624,              0.0007624
                     74,                 1.0792,                0.90922,                 1.2397,                0.87373,                0.85527,                0.90118,                0.64138,                 1.0441,                0.60285,                 1.1613,              0.0007591,              0.0007591,              0.0007591
                     75,                  1.082,                0.90635,                 1.2376,                0.87342,                0.85541,                0.90121,                0.64171,                  1.044,                0.60273,                 1.1611,              0.0007558,              0.0007558,              0.0007558
                     76,                 1.0784,                0.90852,                 1.2418,                0.87304,                0.85494,                0.90109,                0.64148,                 1.0436,                0.60238,                 1.1608,              0.0007525,              0.0007525,              0.0007525
                     77,                 1.0825,                0.90199,                 1.2419,                0.87284,                0.85522,                0.90148,                 0.6422,                 1.0434,                0.60138,                 1.1607,              0.0007492,              0.0007492,              0.0007492
                     78,                 1.0809,                0.90489,                 1.2412,                0.87211,                0.85622,                0.90125,                0.64236,                 1.0431,                0.60113,                 1.1604,              0.0007459,              0.0007459,              0.0007459
                     79,                 1.0765,                0.90248,                 1.2393,                0.87227,                0.85625,                 0.9013,                0.64269,                 1.0431,                0.60013,                 1.1602,              0.0007426,              0.0007426,              0.0007426
                     80,                 1.0796,                0.90263,                 1.2383,                0.87284,                0.85666,                0.90143,                0.64271,                 1.0432,                0.59949,                 1.1603,              0.0007393,              0.0007393,              0.0007393
                     81,                 1.0798,                0.89988,                 1.2398,                0.87375,                0.85553,                 0.9014,                0.64287,                  1.043,                0.59898,                 1.1601,               0.000736,               0.000736,               0.000736
                     82,                 1.0767,                0.89528,                  1.238,                0.87453,                0.85506,                0.90166,                0.64305,                 1.0433,                0.59853,                 1.1605,              0.0007327,              0.0007327,              0.0007327
                     83,                 1.0764,                0.90023,                 1.2374,                0.87416,                0.85672,                0.90198,                0.64331,                  1.043,                0.59802,                   1.16,              0.0007294,              0.0007294,              0.0007294
                     84,                 1.0731,                0.89596,                 1.2378,                0.87473,                0.85566,                0.90209,                0.64335,                 1.0428,                0.59726,                 1.1599,              0.0007261,              0.0007261,              0.0007261
                     85,                  1.077,                0.89852,                 1.2375,                 0.8745,                0.85585,                0.90253,                0.64337,                 1.0428,                0.59699,                 1.1599,              0.0007228,              0.0007228,              0.0007228
                     86,                  1.076,                0.89628,                  1.238,                0.87372,                 0.8579,                0.90258,                0.64346,                 1.0426,                0.59664,                 1.1597,              0.0007195,              0.0007195,              0.0007195
                     87,                 1.0779,                0.89504,                 1.2385,                0.87352,                0.85748,                0.90206,                 0.6435,                 1.0426,                0.59618,                   1.16,              0.0007162,              0.0007162,              0.0007162
                     88,                 1.0777,                0.89324,                 1.2376,                0.87284,                0.85827,                0.90222,                0.64358,                 1.0424,                 0.5961,                 1.1603,              0.0007129,              0.0007129,              0.0007129
                     89,                 1.0744,                0.89015,                 1.2359,                0.87252,                0.85907,                0.90218,                0.64388,                  1.042,                0.59582,                 1.1602,              0.0007096,              0.0007096,              0.0007096
                     90,                 1.0738,                0.89156,                 1.2354,                0.87212,                0.85991,                0.90251,                0.64383,                 1.0418,                0.59527,                 1.1598,              0.0007063,              0.0007063,              0.0007063
